Date_,deaths ,obs,res_case,setting,staff_case,type
06/18/2020,0.0,21,3.0,Encampment - South LA,0.0,Homeless Encampment
06/18/2020,0.0,22,7.0,Encampment - Sun Valley,0.0,Homeless Encampment
06/18/2020,0.0,23,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
06/18/2020,1.0,24,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
06/18/2020,0.0,25,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
06/18/2020,0.0,26,2.0,First To Serve - Coronado,2.0,Homeless Shelter
06/18/2020,0.0,27,0.0,Good Seed Shelter,1.0,Homeless Shelter
06/18/2020,0.0,28,1.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
06/18/2020,0.0,29,0.0,Harbor Recuperative Care,5.0,Recuperative Care Center
06/18/2020,0.0,30,2.0,Home At Last- Manchester,0.0,Homeless Shelter
06/18/2020,0.0,31,4.0,Hope For Home Pomona,0.0,Homeless Shelter
06/18/2020,0.0,32,1.0,Hope of The Valley Pacoima Winter Shelter,0.0,Homeless Shelter
06/18/2020,0.0,33,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
06/18/2020,0.0,34,11.0,La Family Housing,0.0,Homeless Shelter
06/18/2020,0.0,35,1.0,Los Angeles Mission - Anne Douglas Center,0.0,Homeless Shelter
06/18/2020,1.0,36,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
06/18/2020,0.0,37,2.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
06/18/2020,0.0,38,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
06/18/2020,0.0,39,0.0,Pathways Mens Shelter,1.0,Homeless Shelter
06/18/2020,0.0,40,1.0,Providence House,0.0,Homeless Shelter
06/18/2020,0.0,41,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
06/18/2020,0.0,42,2.0,Renewed Hope,0.0,Homeless Shelter
06/18/2020,0.0,43,1.0,Roots To Grow,0.0,Homeless Shelter
06/18/2020,0.0,44,6.0,Russ Hotel,0.0,Hotel Motel
06/18/2020,0.0,45,5.0,Safe Sleep Program,0.0,Homeless Encampment
06/18/2020,0.0,46,1.0,Salvation Army Bell Shelter,6.0,Homeless Shelter
06/18/2020,0.0,47,2.0,Salvation Army Hope Harbor,0.0,Homeless Shelter
06/18/2020,1.0,48,0.0,"St. Matthew’s Lutheran Church, North Hollywood",1.0,Homeless Service Provider
06/18/2020,0.0,49,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
06/18/2020,0.0,50,2.0,The Midnight Mission,0.0,Homeless Shelter
06/18/2020,0.0,51,1.0,The Whole Child Interim Safe Families Shelter,0.0,Homeless Shelter
06/18/2020,3.0,52,100.0,Union Rescue Mission,7.0,Homeless Shelter
06/18/2020,0.0,53,0.0,Volunteers of America - T House,1.0,Homeless Shelter
06/18/2020,0.0,54,7.0,Weingart Center AB109,1.0,Homeless Shelter
06/18/2020,0.0,55,1.0,Westchester Recreation Center,0.0,Homeless Shelter
06/19/2020,0.0,1,1.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
06/19/2020,0.0,2,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
06/19/2020,0.0,3,0.0,Bassett Park Winter Shelter,3.0,Homeless Shelter
06/19/2020,0.0,4,2.0,Encampment - 27th District,0.0,Homeless Encampment
06/19/2020,0.0,5,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
06/19/2020,0.0,6,1.0,Encampment - Central LA,0.0,Homeless Encampment
06/19/2020,0.0,7,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
06/19/2020,0.0,8,4.0,Encampment - Commerce,0.0,Homeless Encampment
06/19/2020,0.0,9,3.0,Encampment - East LA,0.0,Homeless Encampment
06/19/2020,0.0,10,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
06/19/2020,0.0,11,2.0,Encampment - Hollywood #3,0.0,Homeless Encampment
06/19/2020,0.0,12,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
06/19/2020,0.0,13,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
06/19/2020,0.0,14,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
06/19/2020,0.0,15,1.0,Encampment - McArthur Park,0.0,Homeless Encampment
06/19/2020,0.0,16,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
06/19/2020,0.0,17,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
06/19/2020,0.0,18,3.0,Encampment - South LA,0.0,Homeless Encampment
06/19/2020,0.0,19,7.0,Encampment - Sun Valley,0.0,Homeless Encampment
06/19/2020,0.0,20,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
06/19/2020,1.0,21,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
06/19/2020,0.0,22,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
06/19/2020,0.0,23,2.0,First To Serve - Coronado,2.0,Homeless Shelter
06/19/2020,0.0,24,0.0,Good Seed Shelter,1.0,Homeless Shelter
06/19/2020,0.0,25,1.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
06/19/2020,0.0,26,0.0,Harbor Recuperative Care,5.0,Recuperative Care Center
06/19/2020,0.0,27,2.0,Home At Last- Manchester,0.0,Homeless Shelter
06/19/2020,0.0,28,9.0,Hope For Home Pomona,0.0,Homeless Shelter
06/19/2020,0.0,29,1.0,Hope of The Valley Pacoima Winter Shelter,0.0,Homeless Shelter
06/19/2020,0.0,30,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
06/19/2020,0.0,31,11.0,La Family Housing,0.0,Homeless Shelter
06/19/2020,1.0,32,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
06/19/2020,0.0,33,2.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
06/19/2020,0.0,34,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
06/19/2020,0.0,35,0.0,Pathways Mens Shelter,1.0,Homeless Shelter
06/19/2020,0.0,36,1.0,Providence House,0.0,Homeless Shelter
06/19/2020,0.0,37,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
06/19/2020,0.0,38,2.0,Renewed Hope,0.0,Homeless Shelter
06/19/2020,0.0,39,1.0,Roots To Grow,0.0,Homeless Shelter
06/19/2020,0.0,40,6.0,Russ Hotel,0.0,Hotel Motel
06/19/2020,0.0,41,5.0,Safe Sleep Program,0.0,Homeless Encampment
06/19/2020,0.0,42,1.0,Salvation Army Bell Shelter,6.0,Homeless Shelter
06/19/2020,0.0,43,2.0,Salvation Army Hope Harbor,0.0,Homeless Shelter
06/19/2020,1.0,44,0.0,"St. Matthew’s Lutheran Church, North Hollywood",1.0,Homeless Service Provider
06/19/2020,0.0,45,0.0,Steinmetz Shelter,1.0,Homeless Shelter
06/19/2020,0.0,46,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
06/19/2020,0.0,47,2.0,The Midnight Mission,0.0,Homeless Shelter
06/19/2020,0.0,48,6.0,The Whole Child Interim Safe Families Shelter,0.0,Homeless Shelter
06/19/2020,3.0,49,100.0,Union Rescue Mission,7.0,Homeless Shelter
06/19/2020,0.0,50,0.0,Volunteers of America - T House,1.0,Homeless Shelter
06/19/2020,0.0,51,7.0,Weingart Center AB109,1.0,Homeless Shelter
06/19/2020,0.0,52,1.0,Westchester Recreation Center,0.0,Homeless Shelter
06/19/2020,0.0,53,3.0,Westwood Recreation Center,3.0,Homeless Shelter
06/19/2020,6.0,Total,250.0,,33.0,
06/20/2020,0.0,1,1.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
06/20/2020,0.0,2,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
06/20/2020,0.0,3,0.0,Bassett Park Winter Shelter,5.0,Homeless Shelter
06/20/2020,0.0,4,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
06/20/2020,0.0,5,2.0,Encampment - 27th District,0.0,Homeless Encampment
06/20/2020,0.0,6,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
06/20/2020,0.0,7,1.0,Encampment - Central LA,0.0,Homeless Encampment
06/20/2020,0.0,8,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
06/20/2020,0.0,9,4.0,Encampment - Commerce,0.0,Homeless Encampment
06/20/2020,0.0,10,3.0,Encampment - East LA,0.0,Homeless Encampment
06/20/2020,0.0,11,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
06/20/2020,0.0,12,2.0,Encampment - Hollywood #3,0.0,Homeless Encampment
06/20/2020,0.0,13,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
06/20/2020,0.0,14,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
06/20/2020,0.0,15,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
06/20/2020,0.0,16,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
06/20/2020,0.0,17,2.0,Encampment - Nevin,0.0,Homeless Encampment
06/20/2020,0.0,18,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
06/20/2020,0.0,19,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
06/20/2020,0.0,20,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
06/20/2020,0.0,21,1.0,Encampment - South Gate,0.0,Homeless Encampment
06/20/2020,0.0,22,3.0,Encampment - South LA,0.0,Homeless Encampment
06/20/2020,0.0,23,7.0,Encampment - Sun Valley,0.0,Homeless Encampment
06/20/2020,0.0,24,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
06/20/2020,1.0,25,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
06/20/2020,0.0,26,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
06/20/2020,0.0,27,2.0,First To Serve - Coronado,2.0,Homeless Shelter
06/20/2020,0.0,28,0.0,Good Seed Shelter,1.0,Homeless Shelter
06/20/2020,0.0,29,1.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
06/20/2020,0.0,30,0.0,Harbor Recuperative Care,5.0,Recuperative Care Center
06/20/2020,0.0,31,2.0,Home At Last- Manchester,0.0,Homeless Shelter
06/20/2020,0.0,32,9.0,Hope For Home Pomona,0.0,Homeless Shelter
06/20/2020,0.0,33,1.0,Hope of The Valley Pacoima Winter Shelter,0.0,Homeless Shelter
06/20/2020,0.0,34,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
06/20/2020,0.0,35,11.0,La Family Housing,0.0,Homeless Shelter
06/20/2020,1.0,36,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
06/20/2020,0.0,37,2.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
06/20/2020,0.0,38,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
06/20/2020,0.0,39,0.0,Pathways Mens Shelter,1.0,Homeless Shelter
06/20/2020,0.0,40,1.0,Providence House,0.0,Homeless Shelter
06/20/2020,0.0,41,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
06/20/2020,0.0,42,2.0,Renewed Hope,0.0,Homeless Shelter
06/20/2020,0.0,43,1.0,Roots To Grow,0.0,Homeless Shelter
06/20/2020,0.0,44,6.0,Russ Hotel,0.0,Hotel Motel
06/20/2020,0.0,45,5.0,Safe Sleep Program,0.0,Homeless Encampment
06/20/2020,0.0,46,1.0,Salvation Army Bell Shelter,6.0,Homeless Shelter
06/20/2020,1.0,47,0.0,"St. Matthew’s Lutheran Church, North Hollywood",1.0,Homeless Service Provider
06/20/2020,0.0,48,0.0,Steinmetz Shelter,1.0,Homeless Shelter
06/20/2020,0.0,49,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
06/20/2020,0.0,50,2.0,The Midnight Mission,0.0,Homeless Shelter
06/20/2020,0.0,51,6.0,The Whole Child Interim Safe Families Shelter,0.0,Homeless Shelter
06/20/2020,3.0,52,100.0,Union Rescue Mission,7.0,Homeless Shelter
06/20/2020,0.0,53,0.0,Volunteers of America - T House (2),1.0,Homeless Shelter
06/20/2020,0.0,54,7.0,Weingart Center AB109,1.0,Homeless Shelter
06/20/2020,0.0,55,1.0,Westchester Recreation Center,0.0,Homeless Shelter
06/21/2020,0.0,1,1.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
06/21/2020,0.0,2,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
06/21/2020,0.0,3,0.0,Bassett Park Winter Shelter,5.0,Homeless Shelter
06/21/2020,0.0,4,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
06/21/2020,0.0,5,2.0,Encampment - 27th District,0.0,Homeless Encampment
06/21/2020,0.0,6,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
06/21/2020,0.0,7,1.0,Encampment - Central LA,0.0,Homeless Encampment
06/21/2020,0.0,8,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
06/21/2020,0.0,9,4.0,Encampment - Commerce,0.0,Homeless Encampment
06/21/2020,0.0,10,3.0,Encampment - East LA,0.0,Homeless Encampment
06/21/2020,0.0,11,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
06/21/2020,0.0,12,2.0,Encampment - Hollywood #3,0.0,Homeless Encampment
06/21/2020,0.0,13,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
06/21/2020,0.0,14,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
06/21/2020,0.0,15,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
06/21/2020,0.0,16,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
06/21/2020,0.0,17,2.0,Encampment - Nevin,0.0,Homeless Encampment
06/21/2020,0.0,18,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
06/21/2020,0.0,19,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
06/21/2020,0.0,20,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
06/21/2020,0.0,21,1.0,Encampment - San Pedro,0.0,Homeless Encampment
06/21/2020,0.0,22,1.0,Encampment - South Gate,0.0,Homeless Encampment
06/21/2020,0.0,23,3.0,Encampment - South LA,0.0,Homeless Encampment
06/21/2020,0.0,24,7.0,Encampment - Sun Valley,0.0,Homeless Encampment
06/21/2020,0.0,25,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
06/21/2020,1.0,26,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
06/21/2020,0.0,27,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
06/21/2020,0.0,28,2.0,First To Serve - Coronado,2.0,Homeless Shelter
06/21/2020,0.0,29,0.0,Good Seed Shelter,1.0,Homeless Shelter
06/21/2020,0.0,30,1.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
06/21/2020,0.0,31,0.0,Harbor Recuperative Care,5.0,Recuperative Care Center
06/21/2020,0.0,32,2.0,Home At Last- Manchester,0.0,Homeless Shelter
06/21/2020,0.0,33,9.0,Hope For Home Pomona,0.0,Homeless Shelter
06/21/2020,0.0,34,1.0,Hope of The Valley Pacoima Winter Shelter,0.0,Homeless Shelter
06/21/2020,0.0,35,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
06/21/2020,0.0,36,11.0,La Family Housing,0.0,Homeless Shelter
06/21/2020,1.0,37,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
06/21/2020,0.0,38,2.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
06/21/2020,0.0,39,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
06/21/2020,0.0,40,0.0,Pathways Mens Shelter,1.0,Homeless Shelter
06/21/2020,0.0,41,1.0,Providence House,0.0,Homeless Shelter
06/21/2020,0.0,42,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
06/21/2020,0.0,43,2.0,Renewed Hope,0.0,Homeless Shelter
06/21/2020,0.0,44,1.0,Roots To Grow,0.0,Homeless Shelter
06/21/2020,0.0,45,6.0,Russ Hotel,0.0,Hotel Motel
06/21/2020,0.0,46,5.0,Safe Sleep Program,0.0,Homeless Encampment
06/21/2020,0.0,47,1.0,Salvation Army Bell Shelter,6.0,Homeless Shelter
06/21/2020,1.0,48,0.0,"St. Matthew’s Lutheran Church, North Hollywood",1.0,Homeless Service Provider
06/21/2020,0.0,49,0.0,Steinmetz Shelter,1.0,Homeless Shelter
06/21/2020,0.0,50,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
06/21/2020,0.0,51,2.0,The Midnight Mission,0.0,Homeless Shelter
06/21/2020,0.0,52,6.0,The Whole Child Interim Safe Families Shelter,0.0,Homeless Shelter
06/21/2020,3.0,53,100.0,Union Rescue Mission,7.0,Homeless Shelter
06/21/2020,0.0,54,0.0,Volunteers of America - T House,1.0,Homeless Shelter
06/21/2020,0.0,55,7.0,Weingart Center AB109,1.0,Homeless Shelter
06/22/2020,0.0,1,1.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
06/22/2020,0.0,2,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
06/22/2020,0.0,3,0.0,Bassett Park Winter Shelter,5.0,Homeless Shelter
06/22/2020,0.0,4,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
06/22/2020,0.0,5,2.0,Encampment - 27th District,0.0,Homeless Encampment
06/22/2020,0.0,6,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
06/22/2020,0.0,7,1.0,Encampment - Central LA,0.0,Homeless Encampment
06/22/2020,0.0,8,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
06/22/2020,0.0,9,4.0,Encampment - Commerce,0.0,Homeless Encampment
06/22/2020,0.0,10,3.0,Encampment - East LA,0.0,Homeless Encampment
06/22/2020,0.0,11,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
06/22/2020,0.0,12,2.0,Encampment - Hollywood #3,0.0,Homeless Encampment
06/22/2020,0.0,13,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
06/22/2020,0.0,14,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
06/22/2020,0.0,15,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
06/22/2020,0.0,16,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
06/22/2020,0.0,17,2.0,Encampment - Nevin,0.0,Homeless Encampment
06/22/2020,0.0,18,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
06/22/2020,0.0,19,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
06/22/2020,0.0,20,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
06/22/2020,0.0,21,1.0,Encampment - San Pedro,0.0,Homeless Encampment
06/22/2020,0.0,22,1.0,Encampment - South Gate,0.0,Homeless Encampment
06/22/2020,0.0,23,3.0,Encampment - South LA,0.0,Homeless Encampment
06/22/2020,0.0,24,7.0,Encampment - Sun Valley,0.0,Homeless Encampment
06/22/2020,0.0,25,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
06/22/2020,1.0,26,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
06/22/2020,0.0,27,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
06/22/2020,0.0,28,2.0,First To Serve - Coronado,2.0,Homeless Shelter
06/22/2020,0.0,29,0.0,Good Seed Shelter,1.0,Homeless Shelter
06/22/2020,0.0,30,1.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
06/22/2020,0.0,31,0.0,Harbor Recuperative Care,5.0,Recuperative Care Center
06/22/2020,0.0,32,2.0,Home At Last- Manchester,0.0,Homeless Shelter
06/22/2020,0.0,33,9.0,Hope For Home Pomona,0.0,Homeless Shelter
06/22/2020,0.0,34,1.0,Hope of The Valley Pacoima Winter Shelter,0.0,Homeless Shelter
06/22/2020,0.0,35,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
06/22/2020,0.0,36,11.0,La Family Housing,0.0,Homeless Shelter
06/22/2020,1.0,37,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
06/22/2020,0.0,38,2.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
06/22/2020,0.0,39,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
06/22/2020,0.0,40,0.0,Pathways Mens Shelter,1.0,Homeless Shelter
06/22/2020,0.0,41,1.0,Providence House,0.0,Homeless Shelter
06/22/2020,0.0,42,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
06/22/2020,0.0,43,2.0,Renewed Hope,0.0,Homeless Shelter
06/22/2020,0.0,44,1.0,Roots To Grow,0.0,Homeless Shelter
06/22/2020,0.0,45,6.0,Russ Hotel,0.0,Hotel Motel
06/22/2020,0.0,46,5.0,Safe Sleep Program,0.0,Homeless Encampment
06/22/2020,0.0,47,1.0,Salvation Army Bell Shelter,6.0,Homeless Shelter
06/22/2020,1.0,48,0.0,"St. Matthew’s Lutheran Church, North Hollywood",1.0,Homeless Service Provider
06/22/2020,0.0,49,0.0,Steinmetz Shelter,1.0,Homeless Shelter
06/22/2020,0.0,50,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
06/22/2020,0.0,51,2.0,The Midnight Mission,0.0,Homeless Shelter
06/22/2020,0.0,52,6.0,The Whole Child Interim Safe Families Shelter,0.0,Homeless Shelter
06/22/2020,3.0,53,100.0,Union Rescue Mission,7.0,Homeless Shelter
06/22/2020,0.0,54,0.0,Volunteers of America - T House (2),1.0,Homeless Shelter
06/22/2020,0.0,55,7.0,Weingart Center AB109,1.0,Homeless Shelter
06/23/2020,0.0,1,1.0,A Bridge Home - St. Andrew's,0.0,Homeless Shelter
06/23/2020,0.0,2,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
06/23/2020,0.0,3,0.0,Bassett Park Winter Shelter,5.0,Homeless Shelter
06/23/2020,0.0,4,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
06/23/2020,0.0,5,2.0,Encampment - 27th District,0.0,Homeless Encampment
06/23/2020,0.0,6,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
06/23/2020,0.0,7,1.0,Encampment - Central LA,0.0,Homeless Encampment
06/23/2020,0.0,8,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
06/23/2020,0.0,9,4.0,Encampment - Commerce,0.0,Homeless Encampment
06/23/2020,0.0,10,3.0,Encampment - East LA,0.0,Homeless Encampment
06/23/2020,0.0,11,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
06/23/2020,0.0,12,2.0,Encampment - Hollywood #3,0.0,Homeless Encampment
06/23/2020,0.0,13,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
06/23/2020,0.0,14,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
06/23/2020,0.0,15,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
06/23/2020,0.0,16,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
06/23/2020,0.0,17,2.0,Encampment - Nevin,0.0,Homeless Encampment
06/23/2020,0.0,18,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
06/23/2020,0.0,19,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
06/23/2020,0.0,20,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
06/23/2020,0.0,21,1.0,Encampment - San Pedro,0.0,Homeless Encampment
06/23/2020,0.0,22,1.0,Encampment - South Gate,0.0,Homeless Encampment
06/23/2020,0.0,23,3.0,Encampment - South LA,0.0,Homeless Encampment
06/23/2020,0.0,24,7.0,Encampment - Sun Valley,0.0,Homeless Encampment
06/23/2020,0.0,25,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
06/23/2020,1.0,26,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
06/23/2020,0.0,27,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
06/23/2020,0.0,28,2.0,First To Serve - Coronado,2.0,Homeless Shelter
06/23/2020,0.0,29,0.0,Good Seed Shelter,1.0,Homeless Shelter
06/23/2020,0.0,30,1.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
06/23/2020,0.0,31,0.0,Harbor Recuperative Care,5.0,Recuperative Care Center
06/23/2020,0.0,32,2.0,Home At Last- Manchester,0.0,Homeless Shelter
06/23/2020,0.0,33,9.0,Hope For Home Pomona,0.0,Homeless Shelter
06/23/2020,0.0,34,1.0,Hope of The Valley Pacoima Winter Shelter,0.0,Homeless Shelter
06/23/2020,0.0,35,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
06/23/2020,0.0,36,11.0,La Family Housing,0.0,Homeless Shelter
06/23/2020,1.0,37,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
06/23/2020,0.0,38,2.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
06/23/2020,0.0,39,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
06/23/2020,0.0,40,0.0,Pathways Mens Shelter,1.0,Homeless Shelter
06/23/2020,0.0,41,1.0,Providence House,0.0,Homeless Shelter
06/23/2020,0.0,42,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
06/23/2020,0.0,43,2.0,Renewed Hope,0.0,Homeless Shelter
06/23/2020,0.0,44,1.0,Roots To Grow,0.0,Homeless Shelter
06/23/2020,0.0,45,6.0,Russ Hotel,0.0,Hotel Motel
06/23/2020,0.0,46,5.0,Safe Sleep Program,0.0,Homeless Encampment
06/23/2020,0.0,47,1.0,Salvation Army Bell Shelter,6.0,Homeless Shelter
06/23/2020,1.0,48,0.0,"St. Matthew’s Lutheran Church, North Hollywood",1.0,Homeless Service Provider
06/23/2020,0.0,49,0.0,Steinmetz Shelter,1.0,Homeless Shelter
06/23/2020,0.0,50,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
06/23/2020,0.0,51,2.0,The Midnight Mission,0.0,Homeless Shelter
06/23/2020,0.0,52,6.0,The Whole Child Interim Safe Families Shelter,0.0,Homeless Shelter
